Recipe ID,Recipe Name,All Ingredients,All Ingredients,Instructions,Key Ingredients,Servings,Practical Serving,Carbs,Protein,Fat,Fiber,Energy,Maximum Quantity,Cal/serving,Calculation,Easy to order?,Easy to carry?,Easy to cook?,Time to cook?,Flavour,Category,Macro Category,Base,Theme,Can be given in,Heavy Light,Diet Pref,Allergen,Can't be given in,"Country
Availability","Dish
Nationality",Tier,Cuisine,"Seasonality
(Availability)",Temperature,Commonality,Excite Level,,,Quantity per serving (in gms),Is Measured in?,Weight of measured amount,Carbs/100gm,Protein/100gm,Fat/100gm,Fiber/100gm,Energy/100gm
02b68195-5626-4705-ad3c-629a3799ccb0,Chicken And Basil Stir Fry,"{""Chicken- 100gms"",""Basil Leaves- 1 Handful"",""Bell Peppers- 1/4 cup"",""Capsicum - 1/2 cup"",""Tomatoes - 1 cup"",""Spinach- 1/2 cup"",""Garlic – 1/4 tsp"",""Green Chili – ½ teaspoon"",""Salt- as per taste"",""Olive Oil - 1 tsp""}","Chicken- 100gms
Basil Leaves- 1 Handful
Bell Peppers- 1/4 cup
Capsicum - 1/2 cup
Tomatoes - 1 cup
Spinach- 1/2 cup
Garlic – 1/4 tsp
Green Chili – ½ teaspoon
Salt- as per taste
Olive Oil - 1 tsp",,"Chicken - 100'g
Capsicum - 65'g
Tomato - 200'g
Spinach leaf - 15'g
Olive oil - 1'tsp",1.5,1 bowl,9.97,30.19,19.06,5.98,331.93,1.50,221.3,"chicken → direct: 100g | chicken → Carbs: 0, Protein: 27.3, Fat: 13.6, Fiber: 0, Energy: 231.6 | capsicum → direct: 65g | capsicum → Carbs: 1.63, Protein: 0.65, Fat: 0, Fiber: 2.08, Energy: 9.1 | tomato → direct: 200g | tomato → Carbs: 7.8, Protein: 1.8, Fat: 0.4, Fiber: 3.54, Energy: 41.8 | spinach leaf → direct: 15g | spinach leaf → Carbs: 0.54, Protein: 0.44, Fat: 0.06, Fiber: 0.36, Energy: 4.43 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Hard,High,,Heavy Meal,Meal,Chicken,,,,Non-Vegetarian,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,General,All Season,,1,,"Chicken
Capsicum
Tomato
Spinach leaf
Olive oil","100'g
65'g
200'g
15'g
1'tsp",,Medium Bowl,200ml,3.32,10.06,6.35,1.99,110.64
02c065cb-7e03-499e-ab4d-d1eff4e9f35c,Air Fried Potato,"{""Baby potatoes: 8, boiled (with skin)"",""Olive oil: 1-2 tsp"",""Oregano: 1 tsp"",""Chilli flakes: 1/2 tsp"",""Garlic powder: 1/2 tsp"",""Onion powder: 1/2 tsp"",""Salt: to taste"",""Fresh mint leaves: 2 tbsp, chopped"",""Fresh coriander leaves: 2 tbsp, chopped"",""Lemon juice: 1 tbsp"",""Sesame seeds: 1 tsp""}","Baby potatoes: 8
 boiled (with skin)
Olive oil: 1-2 tsp
Oregano: 1 tsp
Chilli flakes: 1/2 tsp
Garlic powder: 1/2 tsp
Onion powder: 1/2 tsp
Salt: to taste
Fresh mint leaves: 2 tbsp
 chopped
Fresh coriander leaves: 2 tbsp
 chopped
Lemon juice: 1 tbsp
Sesame seeds: 1 tsp",,"Potato - 320'g
Olive oil - 2'tsp
Sesame seeds - 1'tsp",3,3 baby potato,57.18,7.61,12.81,6.33,373.39,1.00,124.5,"potato → direct: 320g | potato → Carbs: 56, Protein: 6.72, Fat: 0.32, Fiber: 5.47, Energy: 252.8 | olive oil → 2'tsp = 10g | olive oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | sesame seeds → 1'tsp = 5g | sesame seeds → Carbs: 1.18, Protein: 0.89, Fat: 2.49, Fiber: 0.86, Energy: 30.59",,,,,,Snack,,,,,,,,,,,,,,,,,"Potato
Olive oil
Sesame seeds","320'g
2'tsp
1'tsp",,Medium Bowl,200ml,9.53,1.27,2.14,1.06,62.23
02d88130-85f0-49fb-b16e-02ec2147126b,Wheat Puttu,"{""Whole Wheat Flour - 1/2 cup"",""Rice, boiled and soaked for 2 hours - 1.5 tablespoons"",""Fresh coconut, grated - 1.5 tbsp"",""Salt - to taste""}","Whole Wheat Flour - 1/2 cup
Rice
 boiled and soaked for 2 hours - 1.5 tablespoons
Fresh coconut
 grated - 1.5 tbsp
Salt - to taste",,"Whole wheat flour - 60'g
Rice - 1.5'tbsp
Coconut - 1.5'tbsp",1,1 small bowl,66.53,11.07,16.17,9.79,455.79,2.00,455.8,"whole wheat flour → direct: 60g | whole wheat flour → Carbs: 43.2, Protein: 7.92, Fat: 1.5, Fiber: 6.82, Energy: 217.92 | rice → 1.5'tbsp = 22.5g | rice → Carbs: 18, Protein: 1.6, Fat: 0.16, Fiber: 0.63, Energy: 79.72 | coconut → 1.5'tbsp = 22.5g | coconut → Carbs: 5.33, Protein: 1.55, Fat: 14.51, Fiber: 2.34, Energy: 158.15",,,,,,Rice,,,,,,,,,,,,,,,,,"Whole wheat flour
Rice
Coconut","60'g
1.5'tbsp
1.5'tbsp",,Numbers,120gm,55.44,9.23,13.48,8.16,379.83
0303408d-bc70-4e69-a01a-1c7c7670f22c,Weight Loss Khichdi,"{""Rolled Oats: 30 g"",""Yellow Moong Dal: 50 g"",""Water: 1 cup (200 ml approx.)"",""Oil/Ghee: 1 tsp"",""Asafoetida (Hing): a pinch"",""Mustard Seeds (Rai): 1/4 tsp"",""Ginger Garlic Paste: 1/2 tsp"",""Green Chilli: 1, finely chopped"",""Salt: 1/2 tsp, as per taste"",""Turmeric Powder: a pinch"",""Red Chilli Powder: 1/4 tsp"",""Curry Leaves: 5-6"",""Onion: 1 small-sized, chopped"",""Mixed Vegetables"",""(Tomato/Carrot/Green Peas/French Beans): 50 grams each"",""Coriander Leaves: 3-4, freshly chopped""}","Rolled Oats: 30 g
Yellow Moong Dal: 50 g
Water: 1 cup (200 ml approx.)
Oil/Ghee: 1 tsp
Asafoetida (Hing): a pinch
Mustard Seeds (Rai): 1/4 tsp
Ginger Garlic Paste: 1/2 tsp
Green Chilli: 1
 finely chopped
Salt: 1/2 tsp
 as per taste
Turmeric Powder: a pinch
Red Chilli Powder: 1/4 tsp
Curry Leaves: 5-6
Onion: 1 small-sized
 chopped
Mixed Vegetables
(Tomato/Carrot/Green Peas/French Beans): 50 grams each
Coriander Leaves: 3-4
 freshly chopped",,"Oats - 30'g
Moong Dal - 50'g
Ghee - 1'tsp
Onion - 1
Tomato - 12.5'g
Carrot - 12.5'g
Peas - 12.5'g 
French Beans - 12.5'g",2,1 medium bowl,71.13,21.93,8.15,5.8,445.26,2.00,222.6,"oats → direct: 30g | oats → Carbs: 19.89, Protein: 5.07, Fat: 2.07, Fiber: 0, Energy: 118.41 | moong dal → direct: 50g | moong dal → Carbs: 31.3, Protein: 11.95, Fat: 0.6, Fiber: 0, Energy: 178.15 | ghee → 1'tsp = 5g | ghee → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | tomato → direct: 12.5g | tomato → Carbs: 0.49, Protein: 0.11, Fat: 0.03, Fiber: 0.22, Energy: 2.61 | carrot → direct: 12.5g | carrot → Carbs: 0.81, Protein: 0.13, Fat: 0, Fiber: 0.56, Energy: 3.75 | peas → direct: 12.5g | peas → Carbs: 0.88, Protein: 0.68, Fat: 0.05, Fiber: 0.79, Energy: 6.65 | french beans → direct: 12.5g | french beans → Carbs: 8.01, Protein: 2.35, Fat: 0.25, Fiber: 0.55, Energy: 43.74",,0,Medium,High,,Khichdi,Porridge,Oats,,,,Vegan,"Lactose free, Nuts Free, Mushroom free",,Both,,Both,North Indian,All Season,,0,,"Oats
Moong Dal
Ghee
Onion
Tomato
Carrot
Peas
French Beans","30'g
50'g
1'tsp
1
12.5'g
12.5'g
12.5'g
12.5'g",,Katori,200gm,17.78,5.48,2.04,1.45,111.32
03843a03-2e6e-4274-a9b2-5aef5b21b4cb,Pumpkin Soup,"{""1/2 medium-sized pumpkin (peeled and chopped)"",""300 ml water"",""1 green chili (finely chopped)"",""1/2 teaspoon ginger (finely chopped)"",""1/2 teaspoon Kitchen King powder"",""1 teaspoon salt"",""1/2 teaspoon red chili powder"",""1/4 teaspoon black pepper"",""2 teaspoons lemon juice"",""1 teaspoon oil""}","1/2 medium-sized pumpkin (peeled and chopped)
300 ml water
1 green chili (finely chopped)
1/2 teaspoon ginger (finely chopped)
1/2 teaspoon Kitchen King powder
1 teaspoon salt
1/2 teaspoon red chili powder
1/4 teaspoon black pepper
2 teaspoons lemon juice
1 teaspoon oil",,"Pumpkin - 400'g
Oil - 1'tsp
",2,1 medium bowl (200 ml),26,4,5.4,10.24,168.6,2.00,84.3,"pumpkin → direct: 400g | pumpkin → Carbs: 26, Protein: 4, Fat: 0.4, Fiber: 10.24, Energy: 123.6 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Medium,Medium,,Light Soup,Soup/Dal,Pumpkin,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Metro,General,Winter,,0,,"Pumpkin
Oil","400'g
1'tsp",,Medium Bowl,200ml,6.50,1.00,1.35,2.56,42.15
039645b4-92a0-452b-84f1-d732af466f60,Nutri  Rice Pulao,"{""Rice - 1 cup"",""Soya chunks - 1/2 cup"",""Vegetables (mixed, chopped) - 1 cup (carrots, peas, beans, and potatoes)"",""Onion - 1 medium, thinly sliced"",""Tomato - 1 medium, chopped"",""Green chilies - 2, slit"",""Ginger-garlic paste - 1 tsp"",""Cumin seeds - 1/2 tsp"",""Bay leaf - 1"",""Cinnamon stick - 1 inch"",""Cloves - 2-3"",""Cardamom pods - 2"",""Turmeric powder - 1/4 tsp"",""Red chili powder - 1/2 tsp"",""Garam masala powder - 1/2 tsp"",""Salt - to taste"",""Water - 2 cups"",""Oil or ghee - 2 tbsp"",""Fresh coriander leaves - for garnish""}","Rice - 1 cup
Soya chunks - 1/2 cup
Vegetables (mixed
 chopped) - 1 cup (carrots
 peas
 beans
 and potatoes)
Onion - 1 medium
 thinly sliced
Tomato - 1 medium
 chopped
Green chilies - 2
 slit
Ginger-garlic paste - 1 tsp
Cumin seeds - 1/2 tsp
Bay leaf - 1
Cinnamon stick - 1 inch
Cloves - 2-3
Cardamom pods - 2
Turmeric powder - 1/4 tsp
Red chili powder - 1/2 tsp
Garam masala powder - 1/2 tsp
Salt - to taste
Water - 2 cups
Oil or ghee - 2 tbsp
Fresh coriander leaves - for garnish",,"Rice - 185'g
Soya Granules - 45'g
Onion - 1
Tomato - 1
Carrot - 0.25'cup
Peas - 0.25'cup
Beans - 0.25'cup
Potato - 0.25'cup
Oil - 2'tbsp",4,1 Katori,202.58,33.95,36.68,28.09,1275.16,1.50,318.8,"rice → direct: 185g | rice → Carbs: 148, Protein: 13.14, Fat: 1.3, Fiber: 5.2, Energy: 655.46 | soya granules → direct: 45g | soya granules → Carbs: 3.78, Protein: 8.37, Fat: 4.05, Fiber: 4.28, Energy: 85.05 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | tomato → 1 × 123g = 123g | tomato → Carbs: 4.8, Protein: 1.11, Fat: 0.25, Fiber: 2.18, Energy: 25.71 | carrot → 0.25'cup = 62.5g | carrot → Carbs: 4.06, Protein: 0.63, Fat: 0, Fiber: 2.81, Energy: 18.75 | peas → 0.25'cup = 62.5g | peas → Carbs: 4.38, Protein: 3.38, Fat: 0.25, Fiber: 3.95, Energy: 33.25 | beans → 0.25'cup = 62.5g | beans → Carbs: 16.88, Protein: 4.38, Fat: 0.63, Fiber: 4.94, Energy: 90.63 | potato → 0.25'cup = 62.5g | potato → Carbs: 10.94, Protein: 1.31, Fat: 0.06, Fiber: 1.07, Energy: 49.38 | oil → 2'tbsp = 30g | oil → Carbs: 0, Protein: 0, Fat: 30, Fiber: 0, Energy: 270",,,,,,,,,,,,,,,,,,,,,,,"Rice
Soya Granules
Onion
Tomato
Carrot
Peas
Beans
Potato
Oil","185'g
45'g
1
1
0.25'cup
0.25'cup
0.25'cup
0.25'cup
2'tbsp",,Katori ,200gm,25.32,4.24,4.59,3.51,159.40
0410231c-3bb5-4050-ac5d-5499701867fd,Pumpkin Pasta,"{""1/2 cup pasta (e.g., penne, fettuccine)"",""1 cup pumpkin, peeled and cubed"",""2 tsp olive oil"",""1 clove garlic, minced"",""1/4 small onion, finely chopped"",""1/4 cup milk"",""A pinch of nutmeg"",""Salt, to taste"",""Black pepper, to taste"",""2-3 fresh sage leaves, chopped (optional)"",""Fresh parsley, for garnish""}","1/2 cup pasta (e.g.
 penne
 fettuccine)
1 cup pumpkin
 peeled and cubed
2 tsp olive oil
1 clove garlic
 minced
1/4 small onion
 finely chopped
1/4 cup milk
A pinch of nutmeg
Salt
 to taste
Black pepper
 to taste
2-3 fresh sage leaves
 chopped (optional)
Fresh parsley
 for garnish",,"Pasta - 50'g
Pumpkin - 210'g
Olive Oil - 2'tsp
Milk - 0.25'cup
Onion - 0.25",1.5,1 medium bowl,55.86,11.24,12.17,6.29,377.5,2.00,251.7,"pasta → direct: 50g | pasta → Carbs: 36.65, Protein: 6.6, Fat: 1.3, Fiber: 0, Energy: 184.5 | pumpkin → direct: 210g | pumpkin → Carbs: 13.65, Protein: 2.1, Fat: 0.21, Fiber: 5.38, Energy: 64.89 | olive oil → 2'tsp = 10g | olive oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | milk → 0.25'cup = 62.5g | milk → Carbs: 3.13, Protein: 2.13, Fat: 0.63, Fiber: 0, Energy: 26.38 | onion → 0.25 × 150g = 37.5g | onion → Carbs: 2.44, Protein: 0.41, Fat: 0.04, Fiber: 0.92, Energy: 11.74",,,,,,Pasta,,,,,,,,,,,,,,,,,"Pasta
Pumpkin
Olive Oil
Milk
Onion","50'g
210'g
2'tsp
0.25'cup
0.25",,Bowl,250gm,14.90,3.00,3.25,1.68,100.67
042fde25-e2a1-4bb9-a2fe-121862652293,Aam Panna,"{""Mango - 1"",""Water - 1 glass (250 ml)"",""Black Pepper seeds - 3"",""Raisins - 4"",""Ginger (grated) - 1 inch"",""Black Salt (Optional)  - 1/2 tsp"",""Mint Leaves (Optional)- 2-3 for garnishing"",""Ice Cubes (Optional) - 4-5""}","Mango - 1
Water - 1 glass (250 ml)
Black Pepper seeds - 3
Raisins - 4
Ginger (grated) - 1 inch
Black Salt (Optional)  - 1/2 tsp
Mint Leaves (Optional)- 2-3 for garnishing
Ice Cubes (Optional) - 4-5",,"Mango - 1
Raisins - 4
",1,1 glass,31.6,1.67,0.8,3.55,139.9,1.00,139.9,"mango → 1 × 200g = 200g | mango → Carbs: 30, Protein: 1.6, Fat: 0.8, Fiber: 3.46, Energy: 133.2 | raisins → 4 × 0.5g = 2g | raisins → Carbs: 1.6, Protein: 0.07, Fat: 0, Fiber: 0.09, Energy: 6.7",,1,Medium,Low,,Juice,Fruit,Mango,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,General,Summer,,1,,"Mango
Raisins","1
4",,Glass,200ml,15.80,0.84,0.40,1.78,69.95
0447e117-6b5a-48be-951c-5c3b069d5338,Ragi Dosa,"{""Ragi - 1  cup"",""Rice Flour - 1/4  cup"",""Rava - 1/2  cup"",""Curd - 1/4 cup"",""Water - as required"",""Salt - as per taste"",""Green Chilli - 1"",""Oil - 1  tbsp"",""Mustard - 1/2  tsp"",""Cumin - 1/2  tsp"",""Ginger - 1/2  tsp"",""Curry Leaf - 8""}","Ragi - 1  cup
Rice Flour - 1/4  cup
Rava - 1/2  cup
Curd - 1/4 cup
Water - as required
Salt - as per taste
Green Chilli - 1
Oil - 1  tbsp
Mustard - 1/2  tsp
Cumin - 1/2  tsp
Ginger - 1/2  tsp
Curry Leaf - 8",,"Ragi - 110'g
Rice flour - 30'g
Rava - 80'g
Curd - 0.25'cup
Oil - 1'tbsp",4,1 medium dosa,164.41,22.18,19.79,12.45,924.18,2.00,231.0,"ragi → direct: 110g | ragi → Carbs: 79.2, Protein: 8.03, Fat: 1.43, Fiber: 12.3, Energy: 361.79 | rice flour → direct: 30g | rice flour → Carbs: 24.03, Protein: 1.8, Fat: 0.42, Fiber: 0.15, Energy: 107.13 | rava → direct: 80g | rava → Carbs: 58.24, Protein: 10.16, Fat: 0.88, Fiber: 0, Energy: 281.2 | curd → 0.25'cup = 62.5g | curd → Carbs: 2.94, Protein: 2.19, Fat: 2.06, Fiber: 0, Energy: 39.06 | oil → 1'tbsp = 15g | oil → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135",,,,,,Dosa,,,,,,,,,,,,,,,,,"Ragi
Rice flour
Rava
Curd
Oil","110'g
30'g
80'g
0.25'cup
1'tbsp",,Numbers,75gm,54.80,7.39,6.60,4.15,308.06
044cafd9-bf8d-427c-a776-e6123173219c,White Chana Chaat,"{""100 g boiled white chickpeas (chana)"",""1/3 cup onion (finely chopped)"",""1/2 cup tomato (finely chopped)"",""2 green chilies (finely chopped)"",""1 teaspoon lemon juice"",""1 tablespoon coriander leaves (finely chopped)"",""1 teaspoon cumin powder"",""Salt (as per taste)"",""1/4 teaspoon chaat masala"",""1/3 cup pomegranate seeds (anar)""}","100 g boiled white chickpeas (chana)
1/3 cup onion (finely chopped)
1/2 cup tomato (finely chopped)
2 green chilies (finely chopped)
1 teaspoon lemon juice
1 tablespoon coriander leaves (finely chopped)
1 teaspoon cumin powder
Salt (as per taste)
1/4 teaspoon chaat masala
1/3 cup pomegranate seeds (anar)",,"Chickpea - 30'g
Onion - 40'g
Tomato - 100'g
Pomegranate - 0.33'cup",1,1 Katori,40.83,8.89,3.03,5.08,225.72,2.00,225.7,"chickpea → direct: 30g | chickpea → Carbs: 18.9, Protein: 6.15, Fat: 1.8, Fiber: 0, Energy: 116.4 | onion → direct: 40g | onion → Carbs: 2.6, Protein: 0.44, Fat: 0.04, Fiber: 0.98, Energy: 12.52 | tomato → direct: 100g | tomato → Carbs: 3.9, Protein: 0.9, Fat: 0.2, Fiber: 1.77, Energy: 20.9 | pomegranate → 0.33'cup = 82.5g | pomegranate → Carbs: 15.43, Protein: 1.4, Fat: 0.99, Fiber: 2.33, Energy: 75.9",,,,,,Chaat,,,,,,,,,,,,,,,,,"Chickpea
Onion
Tomato
Pomegranate","30'g
40'g
100'g
0.33'cup",,Katori,150gm,27.22,5.93,2.02,3.39,150.48
044ead4a-3d40-4b3f-a439-c5adb1bcc11d,Millet Upma,"{""Green Chilli - 1"",""Mustard Seeds - 1 tbsp"",""Curry Leaf - 5"",""Coriander Leaf - 0.5 tbsp"",""Millet - 1 cup"",""Onion - 1"",""Chana Dal - 1 tsp"",""Urad Dal - 1 tsp"",""Water - 1 cup"",""Oil - 1 tsp""}","Green Chilli - 1
Mustard Seeds - 1 tbsp
Curry Leaf - 5
Coriander Leaf - 0.5 tbsp
Millet - 1 cup
Onion - 1
Chana Dal - 1 tsp
Urad Dal - 1 tsp
Water - 1 cup
Oil - 1 tsp",,"Millet - 170'g
Onion - 1
Chana Dal - 1'tsp
Urad Dal - 1'tsp
Oil - 1'tsp",3,1 Katori,137.81,21.9,12.49,17.78,751.38,2.00,250.5,"millet → direct: 170g | millet → Carbs: 123.93, Protein: 18.7, Fat: 7.14, Fiber: 12.75, Energy: 634.95 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | chana dal → 1'tsp = 5g | chana dal → Carbs: 1.15, Protein: 0.35, Fat: 0.13, Fiber: 0.76, Energy: 7.13 | urad dal → 1'tsp = 5g | urad dal → Carbs: 2.98, Protein: 1.2, Fat: 0.07, Fiber: 0.6, Energy: 17.35 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Medium,Medium,,Upma,south,Millet,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,South Indian,All Season,,1,,"Millet
Onion
Chana Dal
Urad Dal
Oil","170'g
1
1'tsp
1'tsp
1'tsp",,Katori,200gm,22.97,3.65,2.08,2.96,125.23
048b8c82-9e34-487c-a283-92064ee2d3e5,Guacamole,"{""Avocado - 3"",""Lemon - 2"",""Salt - 0.5 tsp"",""Onion - 0.5 cup"",""Tomato - 0.5 cup"",""Coriander Leaf - 0.5 cup"",""Black Pepper - 0.5 tsp"",""Oil - 1 tbsp""}","Avocado - 3
Lemon - 2
Salt - 0.5 tsp
Onion - 0.5 cup
Tomato - 0.5 cup
Coriander Leaf - 0.5 cup
Black Pepper - 0.5 tsp
Oil - 1 tbsp",,"Avocado - 3
Lemon - 2
Onion - 75'g
Tomato - 90'g
Oil - 1'tbsp",14,2 tbsp,52.15,10.96,81.57,39.07,985.7,3.00,70.4,"avocado → 3 × 150g = 450g | avocado → Carbs: 38.25, Protein: 9, Fat: 66.15, Fiber: 30.06, Energy: 783.45 | lemon → 2 × 40g = 80g | lemon → Carbs: 5.52, Protein: 0.32, Fat: 0.16, Fiber: 5.58, Energy: 24.96 | onion → direct: 75g | onion → Carbs: 4.88, Protein: 0.83, Fat: 0.08, Fiber: 1.84, Energy: 23.48 | tomato → direct: 90g | tomato → Carbs: 3.51, Protein: 0.81, Fat: 0.18, Fiber: 1.59, Energy: 18.81 | oil → 1'tbsp = 15g | oil → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135",,0,Hard,High,,Dip,spread,Avocado,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Metro,Mediterranean,All Season,,1,,"Avocado
Lemon
Onion
Tomato
Oil","3
2
75'g
90'g
1'tbsp",,Tbsp,15gm,24.83,5.22,38.84,18.60,469.38
04ac857d-7f6c-4470-b4ed-65356011490c,Zucchini Raita,"{""Zucchini: 1 cup, grated"",""Yogurt (Curd): 1 cup"",""Cumin Seeds: 1 tsp"",""Olive Oil: 1 tsp"",""Salt: to taste"",""Black Pepper: 1/4 tsp"",""Green Chili: 1, finely chopped"",""Coriander Leaves: 2 tbsp, chopped""}","Zucchini: 1 cup
 grated
Yogurt (Curd): 1 cup
Cumin Seeds: 1 tsp
Olive Oil: 1 tsp
Salt: to taste
Black Pepper: 1/4 tsp
Green Chili: 1
 finely chopped
Coriander Leaves: 2 tbsp
 chopped",,"Zucchini - 120'g
Curd - 1'cup
Olive Oil - 1'tsp",2,1 Katori,15.47,10.19,13.61,2.76,225.49,1.50,112.7,"zucchini → direct: 120g | zucchini → Carbs: 3.72, Protein: 1.44, Fat: 0.36, Fiber: 2.76, Energy: 24.24 | curd → 1'cup = 250g | curd → Carbs: 11.75, Protein: 8.75, Fat: 8.25, Fiber: 0, Energy: 156.25 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,,,,,Raita,,,,,,,,,,,,,,,,,"Zucchini
Curd
Olive Oil","120'g
1'cup
1'tsp",,Katori,150ml,5.16,3.40,4.54,0.92,75.16
04c0c22b-5900-4c7e-a008-93455c78ac32,Methi Aloo Sabzi (All Season),"{""2 cups potato (cubed)"",""1 green chili"",""1 medium-sized tomato (chopped)"",""1/4 tsp turmeric powder"",""1 inch ginger (grated)"",""1/2 tsp cumin seeds (jeera)"",""A pinch of asafoetida (hing)"",""1 finely chopped green chili"",""Salt (to taste)"",""1/2 tsp coriander powder"",""1/4 tsp garam masala"",""1 tsp oil"",""1.5 cups fresh methi leaves (or 1/2 cup kasuri methi if out of season)""}","2 cups potato (cubed)
1 green chili
1 medium-sized tomato (chopped)
1/4 tsp turmeric powder
1 inch ginger (grated)
1/2 tsp cumin seeds (jeera)
A pinch of asafoetida (hing)
1 finely chopped green chili
Salt (to taste)
1/2 tsp coriander powder
1/4 tsp garam masala
1 tsp oil
1.5 cups fresh methi leaves (or 1/2 cup kasuri methi if out of season)",,"Potato - 300'g
Tomato - 1
Fenugreek leaf - 38'g
Oil - 1'tsp",1.5,1 Katori ,58.12,8.81,5.86,9.17,319.45,2.00,213.0,"potato → direct: 300g | potato → Carbs: 52.5, Protein: 6.3, Fat: 0.3, Fiber: 5.13, Energy: 237 | tomato → 1 × 123g = 123g | tomato → Carbs: 4.8, Protein: 1.11, Fat: 0.25, Fiber: 2.18, Energy: 25.71 | fenugreek leaf → direct: 38g | fenugreek leaf → Carbs: 0.82, Protein: 1.4, Fat: 0.32, Fiber: 1.86, Energy: 11.74 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,,,,,Sabzi,,,,,,,,,,,,,,,,,"Potato
Tomato
Fenugreek leaf
Oil","300'g
1
38'g
1'tsp",,Katori,200gm,19.37,2.94,1.95,3.06,106.48
04c0f309-4eb2-425a-a38e-8085ee0b3c51,Weight Loss Methi Water,"{""Fenugreek Seeds - 1 tsp"",""Water - 1 cup (200 ml) RO purified""}","Fenugreek Seeds - 1 tsp
Water - 1 cup (200 ml) RO purified",,Fenugreek Seeds - 1'tsp,1,1 Cup,2.92,1.15,0.32,2.38,19.16,1.00,19.2,"fenugreek seeds → 1'tsp = 5g | fenugreek seeds → Carbs: 2.92, Protein: 1.15, Fat: 0.32, Fiber: 2.38, Energy: 19.16",,0,Easy,Low,,Morning Water,NO,Fenugreek,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,General,All Season,,0,,Fenugreek Seeds,1'tsp,,glass,250ml,1.17,0.46,0.13,0.95,7.66
04e3ee6b-f5c5-441a-a8f3-d8267b745162,Almond Milk Smoothie,"{""Almond - 15"",""Water - 1 cup"",""Stevia - 1/2 tsp"",""Ice Cube - 2 to 3""}","Almond - 15
Water - 1 cup
Stevia - 1/2 tsp
Ice Cube - 2 to 3",,Almond - 15,1,1Cup,3.89,3.82,8.98,2.35,111.64,1.00,111.6,"almond → 15 × 1.2g = 18g | almond → Carbs: 3.89, Protein: 3.82, Fat: 8.98, Fiber: 2.35, Energy: 111.64",,0,Easy,Low,,Smoothie,Shake/smoothie,Almond,,,,Vegan,"Gluten free, Lactose free, Mushroom free",,Both,,Both,General,Summer,,2,,Almond,15,,Cup,250gm,1.56,1.53,3.59,0.94,44.66
0503dc6f-f0b9-4694-a120-672bc9a2de75,Ginger Mint Water,"{""Ginger - 1 tsp (5 grams)"",""Mint Leaf - 4-5"",""Water - 300 ml RO purified(1.5 cups)""}","Ginger - 1 tsp (5 grams)
Mint Leaf - 4-5
Water - 300 ml RO purified(1.5 cups)",,Ginger - 1'tsp,1,1 Cup,0.89,0.09,0.04,0.27,4.26,1.00,4.3,"ginger → 1'tsp = 5g | ginger → Carbs: 0.89, Protein: 0.09, Fat: 0.04, Fiber: 0.27, Energy: 4.26",,0,Easy,Low,,Morning Water,NO,Ginger,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,General,All Season,,0,,Ginger,1'tsp,,glass,250ml,0.36,0.04,0.02,0.11,1.70
